ListingCreationDate,Term,LoanStatus,BorrowerAPR,LenderYield,BorrowerRate,ProsperRating (Alpha),ProsperScore,EmploymentStatus,Occupation,ListingCategory (numeric),MonthlyLoanPayment,IsBorrowerHomeowner,IncomeRange,TotalProsperLoans,Recommendations,Investors,LoanOriginalAmount
2011-12-30 08:32:21.020,36,Current,0.34731,0.2973,0.3073,E,2.0,Employed,Professional,1,171.41,False,"$25,000-49,999",2.0,1,19,4000
2013-11-06 14:37:41.623,60,Current,0.23051999999999997,0.1959,0.2059,C,8.0,Employed,Engineer - Electrical,1,670.58,True,"$75,000-99,999",2.0,0,1,25000
2012-04-04 10:25:52.680,36,Current,0.33973000000000003,0.2899,0.2999,E,3.0,Employed,Other,15,93.38,False,"$25,000-49,999",1.0,0,29,2200
2011-08-28 21:34:35.243,36,Completed,0.34621,0.2999,0.3099,E,6.0,Full-time,Other,3,322.47,False,"$25,000-49,999",2.0,0,5,7500
2013-04-20 10:18:12.723,36,Current,0.09333,0.0699,0.0799,AA,9.0,Employed,Tradesman - Mechanic,1,313.32,True,"$50,000-74,999",1.0,0,208,10000
2010-03-05 07:39:08.233,36,Chargedoff,0.37453000000000003,0.34,0.35,E,7.0,Full-time,Other,1,248.8,False,"$1-24,999",1.0,0,46,5500
2013-07-23 10:39:32.550,36,Current,0.09534,0.0719,0.0819,AA,11.0,Employed,Computer Programmer,1,628.48,True,"$50,000-74,999",1.0,0,1,20000
2013-03-19 12:33:16.377,12,Completed,0.23421999999999998,0.1463,0.1563,C,7.0,Employed,Administrative Assistant,1,661.06,False,"$50,000-74,999",2.0,0,6,7300
2013-05-08 14:34:34.223,36,Current,0.15833,0.1199,0.1299,A,8.0,Employed,Professional,1,336.89,False,"$25,000-49,999",2.0,0,1,10000
2013-10-12 13:48:00.533,36,Current,0.09,0.0666,0.0766,AA,11.0,Employed,Professional,3,467.7,True,"$50,000-74,999",2.0,0,259,15000
2013-09-23 09:31:59.133,60,Current,0.15270999999999998,0.1199,0.1299,A,9.0,Employed,Civil Service,1,341.22,True,"$50,000-74,999",2.0,0,305,15000
2014-01-28 21:18:09.330,36,Current,0.14206,0.1039,0.1139,A,10.0,Employed,Social Worker,2,493.86,True,"$50,000-74,999",1.0,0,1,15000
2013-11-11 07:39:47.870,60,Current,0.13227,0.0999,0.1099,A,10.0,Employed,Civil Service,1,217.37,True,"$25,000-49,999",1.0,0,1,10000
2011-09-01 07:13:06.927,36,Completed,0.34621,0.2999,0.3099,E,4.0,Employed,Computer Programmer,1,322.47,True,"$100,000+",1.0,0,38,7500
2013-01-22 18:17:06.447,36,Current,0.35356,0.3034,0.3134,HR,6.0,Other,Other,6,129.57,False,"$50,000-74,999",1.0,0,46,3000
2013-11-08 20:28:40.567,36,Current,0.19501,0.1485,0.1585,B,7.0,Employed,Other,1,526.25,True,"$50,000-74,999",1.0,0,1,15000
2013-05-22 08:10:37.670,60,Current,0.26128,0.2259,0.2359,D,5.0,Employed,Teacher,20,285.3,False,"$25,000-49,999",2.0,0,1,10000
2011-09-15 05:50:37.867,36,Completed,0.22361999999999999,0.1799,0.1899,C,7.0,Employed,Military Enlisted,1,183.25,True,"$50,000-74,999",1.0,0,23,5000
2012-09-04 05:48:57.127,60,Completed,0.24301999999999999,0.2081,0.2181,C,4.0,Employed,Truck Driver,1,357.64,True,"$25,000-49,999",2.0,0,17,13000
2012-08-03 20:08:15.043,36,Current,0.14816,0.1099,0.1199,A,7.0,Employed,Professional,1,714.0,True,"$100,000+",1.0,0,392,21500
2011-05-16 11:31:32.633,36,Chargedoff,0.25424,0.2099,0.2199,D,5.0,Full-time,Medical Technician,7,215.75,True,"$25,000-49,999",1.0,0,32,5650
2012-09-19 16:14:05.317,60,Completed,0.30111,0.2647,0.2747,D,3.0,Employed,Executive,1,246.53,True,"$100,000+",1.0,0,11,8000
2011-10-23 22:38:27.723,36,Current,0.29254,0.2474,0.2574,D,4.0,Employed,Other,1,281.07,False,"$25,000-49,999",1.0,0,12,7000
2012-09-04 08:41:35.807,60,Defaulted,0.2893,0.2532,0.2632,D,2.0,Employed,Other,1,120.52,False,"$75,000-99,999",1.0,0,3,4000
2014-02-01 07:39:17.827,36,Current,0.06726,0.0505,0.0605,AA,11.0,Employed,Nurse (RN),1,334.89,True,"$50,000-74,999",2.0,0,1,11000
2012-06-11 15:24:50.593,60,Current,0.20705,0.173,0.183,B,6.0,Employed,Truck Driver,1,293.9,True,"$25,000-49,999",2.0,0,170,11500
2012-01-03 14:17:24.710,60,Current,0.29495,0.2587,0.2687,D,3.0,Full-time,Professional,1,210.16,True,"$50,000-74,999",1.0,0,123,6900
2014-01-23 07:54:21.050,36,Current,0.09434,0.0709,0.0809,AA,11.0,Employed,Computer Programmer,1,627.56,True,"$100,000+",2.0,0,1,20000
2013-06-01 17:09:37.607,36,Completed,0.29536999999999997,0.2466,0.2566,D,6.0,Employed,Professional,2,200.55,False,"$50,000-74,999",1.0,0,74,5000
2010-07-19 11:48:26.790,36,Completed,0.38661,0.3394,0.3494,HR,2.0,Full-time,Administrative Assistant,1,293.81,True,"$50,000-74,999",1.0,0,51,6500
2012-10-09 05:20:32.413,12,Completed,0.22025999999999998,0.1326,0.1426,C,7.0,Full-time,Computer Programmer,15,269.73,True,"$100,000+",2.0,0,58,3000
2009-11-16 16:59:46.637,36,Completed,0.33393,0.3,0.31,E,6.0,Full-time,Analyst,7,172.0,False,"$100,000+",1.0,0,93,4000
2013-06-11 18:49:07.017,60,Current,0.13942000000000002,0.1069,0.1169,A,9.0,Employed,Analyst,1,331.32,False,"$50,000-74,999",1.0,0,162,15000
2013-03-18 09:36:16.793,60,Current,0.29998,0.2636,0.2736,D,4.0,Employed,Skilled Labor,14,123.0,False,"$1-24,999",1.0,0,78,4000
2011-01-04 12:15:14.597,60,Completed,0.10868,0.0965,0.1065,AA,10.0,Employed,Computer Programmer,1,258.82,False,"$100,000+",1.0,0,271,12000
2013-08-08 11:14:21.673,36,Current,0.30285,0.2539,0.2639,E,5.0,Employed,Teacher,2,161.99,False,"$50,000-74,999",1.0,0,45,4000
2009-12-16 09:54:56.763,36,Completed,0.10436,0.0735,0.0835,A,8.0,Full-time,Analyst,7,236.2,True,"$50,000-74,999",1.0,0,253,7499
2012-12-22 12:52:56.203,36,Current,0.18725,0.1409,0.1509,B,4.0,Employed,Other,15,347.09,True,"$100,000+",1.0,0,168,10000
2012-07-10 08:28:17.207,36,Current,0.27725,0.2289,0.2389,D,3.0,Employed,Clerical,7,156.7,False,"$1-24,999",1.0,0,37,4000
2012-03-28 11:02:14.760,36,Completed,0.11765999999999999,0.0799,0.0899,A,10.0,Employed,Other,20,794.88,False,"$100,000+",1.0,0,19,25000
2011-06-13 10:26:03.807,36,Completed,0.27466999999999997,0.2299,0.2399,D,6.0,Employed,Professional,1,372.66,False,"$100,000+",1.0,0,75,9500
2009-07-19 16:36:51.110,36,Completed,0.22895,0.1965,0.2065,C,8.0,Full-time,Other,2,93.74,True,"$25,000-49,999",2.0,0,72,2500
2014-02-10 11:50:06.617,36,Current,0.14243,0.1039,0.1139,A,11.0,Employed,Engineer - Electrical,1,658.47,False,"$100,000+",1.0,0,1,20000
2012-06-21 12:48:55.817,60,Current,0.20705,0.173,0.183,B,6.0,Employed,Professional,1,166.12,True,"$100,000+",2.0,0,8,6500
2014-01-07 17:37:34.723,60,Current,0.20347,0.1695,0.1795,C,4.0,Self-employed,Professional,3,329.76,True,"$50,000-74,999",1.0,0,1,13000
2012-08-26 13:14:03.903,36,Completed,0.27725,0.2289,0.2389,D,3.0,Other,Other,1,188.9,False,"$1-24,999",1.0,0,57,4822
2013-07-08 22:34:29.903,36,Current,0.35356,0.3034,0.3134,HR,4.0,Not employed,Other,3,172.76,False,Not employed,2.0,0,71,4000
2011-05-30 16:44:46.497,36,Completed,0.34621,0.2999,0.3099,E,2.0,Employed,Professional,1,322.47,True,"$100,000+",2.0,0,82,7500
2011-05-08 11:10:56.597,36,Completed,0.32576,0.2799,0.2899,E,3.0,Employed,Other,7,146.65,False,"$1-24,999",1.0,0,17,3500
2012-09-22 16:31:05.513,36,Current,0.12528,0.0874,0.0974,A,8.0,Employed,Other,3,64.29,False,"$1-24,999",1.0,0,21,2000
2011-12-28 03:19:24.260,36,Current,0.24983000000000002,0.2021,0.2121,C,3.0,Employed,Clerical,1,109.57,True,"$25,000-49,999",1.0,0,4,2900
2013-09-19 21:07:18.303,36,Current,0.18479,0.1385,0.1485,B,6.0,Self-employed,Other,3,518.88,False,"$100,000+",1.0,0,1,15000
2013-02-21 14:52:44.663,36,Current,0.09333,0.0699,0.0799,AA,9.0,Employed,Pharmacist,1,187.99,True,"$100,000+",1.0,0,129,6000
2013-06-06 08:25:35.843,36,Chargedoff,0.35356,0.3034,0.3134,HR,2.0,Employed,Car Dealer,14,172.76,False,"$50,000-74,999",2.0,0,1,4000
2011-06-20 17:53:56.777,60,Completed,0.11209000000000001,0.0999,0.1099,AA,9.0,Employed,Computer Programmer,1,326.25,True,"$50,000-74,999",1.0,0,237,15009
2013-07-03 22:46:31.207,60,Current,0.31848000000000004,0.2816,0.2916,E,5.0,Employed,Professional,1,127.36,True,"$100,000+",1.0,0,3,4000
2012-10-19 08:31:02.120,60,Current,0.34408,0.3065,0.3165,E,5.0,Employed,Pilot - Private/Commercial,1,100.12,False,"$50,000-74,999",1.0,0,6,3000
2010-02-19 05:23:11.390,36,Completed,0.39142,0.3399,0.3499,HR,2.0,Full-time,Accountant/CPA,7,41.93,True,"$25,000-49,999",1.0,0,31,1000
2013-05-20 07:04:31.240,60,Past Due (1-15 days),0.19364,0.1599,0.1699,B,5.0,Other,Other,1,99.39,True,"$25,000-49,999",2.0,0,1,4000
2011-10-08 07:39:20.663,36,Completed,0.18750999999999998,0.1556,0.1656,B,7.0,Employed,Professional,2,212.6,True,"$75,000-99,999",2.0,0,93,6000
2012-09-07 11:53:05.553,60,Completed,0.29464,0.2584,0.2684,D,2.0,Employed,Other,3,395.72,False,"$25,000-49,999",1.0,0,17,13000
2011-10-18 10:54:16.473,36,Defaulted,0.25486,0.2105,0.2205,C,3.0,Full-time,Sales - Commission,1,573.24,True,"$50,000-74,999",1.0,0,202,15000
2011-04-13 05:41:30.880,36,Completed,0.25424,0.2099,0.2199,D,6.0,Employed,Executive,3,439.13,True,"$100,000+",2.0,1,92,11500
2012-08-11 14:10:47.853,60,Past Due (91-120 days),0.25789,0.2226,0.2326,C,3.0,Employed,Professional,15,136.03,True,"$50,000-74,999",2.0,0,9,4800
2012-03-05 10:56:51.757,36,Completed,0.26681,0.2187,0.2287,D,4.0,Employed,Analyst,15,154.57,False,"$25,000-49,999",2.0,1,11,4000
2013-06-06 10:50:25.863,36,Current,0.08325,0.0599,0.0699,AA,6.0,Employed,Other,1,123.49,True,"$25,000-49,999",1.0,0,81,4000
2011-02-17 17:36:56.253,36,Completed,0.34886999999999996,0.3025,0.3125,HR,4.0,Full-time,Sales - Retail,1,86.28,True,"$50,000-74,999",1.0,0,31,2000
2012-12-17 08:35:14.233,36,FinalPaymentInProgress,0.17754,0.1314,0.1414,B,6.0,Employed,Clergy,1,462.32,True,"$25,000-49,999",3.0,0,157,13500
2012-09-19 04:52:25.053,36,Current,0.17754,0.1314,0.1414,B,5.0,Self-employed,Other,3,342.46,False,"$1-24,999",1.0,0,51,10000
2012-09-18 14:37:36.303,60,Completed,0.2893,0.2532,0.2632,D,5.0,Self-employed,Computer Programmer,1,451.95,False,"$25,000-49,999",1.0,0,9,15000
2013-09-24 05:54:40.807,60,Current,0.16294,0.1299,0.1399,B,10.0,Employed,Principal,1,348.95,True,"$50,000-74,999",4.0,0,36,15000
2012-03-28 16:54:11.550,60,Chargedoff,0.2968,0.2605,0.2705,D,3.0,Self-employed,Skilled Labor,16,183.39,False,"$25,000-49,999",1.0,0,79,6000
2013-04-18 13:01:21.587,60,Current,0.26877,0.2332,0.2432,D,2.0,Employed,Skilled Labor,1,434.31,True,"$25,000-49,999",1.0,0,1,15000
2013-12-19 13:10:45.513,36,Current,0.14206,0.1039,0.1139,A,11.0,Employed,Accountant/CPA,20,378.62,False,"$100,000+",1.0,0,1,11500
2011-06-21 10:14:54.990,36,Completed,0.27466999999999997,0.2299,0.2399,D,7.0,Employed,Other,6,176.52,True,"$75,000-99,999",2.0,0,23,4500
2012-09-04 11:43:55.357,60,Current,0.20931,0.1752,0.1852,B,5.0,Employed,Sales - Commission,2,504.22,True,"$100,000+",1.0,0,4,19637
2012-12-11 11:08:00.307,60,Current,0.33709,0.2997,0.3097,E,4.0,Employed,Accountant/CPA,1,131.81,True,"$25,000-49,999",2.0,0,72,4000
2011-03-06 08:45:47.800,36,Completed,0.25424,0.2099,0.2199,D,6.0,Employed,Executive,1,572.78,False,"$100,000+",2.0,2,133,15000
2014-02-26 13:11:11.820,36,Current,0.14445999999999998,0.1059,0.1159,A,7.0,Employed,Professional,14,165.09,True,"$75,000-99,999",1.0,0,69,5000
2013-11-20 06:57:50.240,36,Current,0.33973000000000003,0.2899,0.2999,HR,2.0,Employed,Professional,1,169.78,False,"$25,000-49,999",1.0,0,61,4000
2013-03-14 14:07:26.783,60,Current,0.17060999999999998,0.1374,0.1474,B,6.0,Employed,Administrative Assistant,1,94.61,True,"$25,000-49,999",2.0,0,53,4000
2013-12-05 09:43:14.270,60,Current,0.20808000000000001,0.174,0.184,C,10.0,Employed,Professional,1,384.17,True,"$100,000+",4.0,0,1,15000
2012-10-03 09:00:21.550,60,Completed,0.17184000000000002,0.1386,0.1486,A,7.0,Employed,Police Officer/Correction Officer,1,379.46,True,"$50,000-74,999",2.0,0,40,16000
2013-07-22 09:04:19.090,36,Current,0.14348,0.1053,0.1153,A,8.0,Employed,Sales - Commission,1,494.85,True,"$50,000-74,999",1.0,0,1,15000
2012-11-01 16:22:50.290,60,Chargedoff,0.35097,0.3132,0.3232,E,3.0,Employed,Executive,1,87.86,False,"$75,000-99,999",2.0,0,9,2600
2014-01-30 05:14:25.890,60,Current,0.20347,0.1695,0.1795,C,4.0,Self-employed,Homemaker,15,380.49,False,"$100,000+",2.0,0,29,15000
2013-06-16 10:43:05.560,60,Current,0.14453,0.1119,0.1219,A,8.0,Self-employed,Other,1,223.41,False,"$25,000-49,999",1.0,0,182,10000
2013-10-04 01:41:30.413,36,Current,0.18837,0.142,0.152,B,8.0,Employed,Sales - Commission,1,312.87,True,"$50,000-74,999",2.0,0,1,9000
2011-08-06 17:56:54.967,36,Completed,0.22361999999999999,0.1799,0.1899,C,7.0,Retired,Other,1,109.95,True,"$50,000-74,999",2.0,0,16,3000
2011-06-08 07:25:09.950,36,Current,0.22361999999999999,0.1799,0.1899,C,6.0,Retired,Other,7,164.93,False,"$1-24,999",1.0,0,92,4500
2012-03-28 14:49:30.333,36,Completed,0.17359000000000002,0.1349,0.1449,B,7.0,Full-time,Administrative Assistant,7,68.83,False,"$25,000-49,999",2.0,0,44,2000
2012-02-18 04:52:05.840,36,Completed,0.18316,0.1369,0.1469,B,5.0,Employed,Other,20,138.05,False,"$50,000-74,999",3.0,0,82,4000
2012-07-16 05:48:51.123,60,Current,0.24702,0.212,0.222,C,4.0,Self-employed,Psychologist,1,360.53,True,"$100,000+",1.0,0,185,13000
2010-04-14 06:05:26.613,36,Chargedoff,0.37453000000000003,0.34,0.35,HR,5.0,Full-time,Other,7,122.14,True,"$25,000-49,999",1.0,0,41,2700
2010-08-06 14:00:16.877,36,Completed,0.38723,0.34,0.35,HR,4.0,Full-time,Other,2,339.27,True,"$50,000-74,999",2.0,0,63,7500
2011-10-18 19:57:16.993,36,Current,0.29254,0.2474,0.2574,D,5.0,Employed,Other,7,160.61,False,"$50,000-74,999",1.0,0,51,4000
2011-11-06 05:01:28.263,36,Completed,0.18750999999999998,0.1556,0.1656,B,7.0,Full-time,Nurse (RN),7,70.87,True,"$50,000-74,999",1.0,0,31,2000
2013-01-04 15:10:07.533,60,Current,0.14494,0.1123,0.1223,A,10.0,Employed,Analyst,1,219.14,True,"$50,000-74,999",2.0,1,135,9800
2010-11-22 15:48:28.463,36,Completed,0.39226,0.34,0.35,HR,2.0,Employed,Other,1,66.72,True,"$75,000-99,999",1.0,0,21,1475
2011-06-30 07:46:05.970,36,Completed,0.124,0.0929,0.1029,A,8.0,Self-employed,Professional,1,275.43,False,"$25,000-49,999",1.0,0,124,8500
2010-07-05 13:50:53.343,36,Completed,0.07439,0.061,0.071,AA,10.0,Full-time,Teacher,1,123.69,True,"$50,000-74,999",1.0,0,150,4000
2011-09-19 13:29:10.400,36,Completed,0.13413,0.1029,0.1129,A,8.0,Full-time,Analyst,1,147.94,True,"$100,000+",3.0,0,53,4500
2012-09-23 19:55:34.623,36,Current,0.2706,0.2224,0.2324,D,5.0,Full-time,Principal,1,291.26,True,"$50,000-74,999",3.0,0,83,7500
2013-10-09 11:19:09.757,36,Current,0.09,0.0666,0.0766,AA,10.0,Employed,Clerical,1,171.49,True,"$50,000-74,999",3.0,0,111,5500
2010-07-07 10:57:44.723,36,Completed,0.12309,0.092,0.102,A,9.0,Full-time,Military Enlisted,1,323.61,True,"$50,000-74,999",1.0,0,287,10000
2013-04-02 05:25:16.857,36,Current,0.30285,0.2539,0.2639,E,2.0,Full-time,Other,1,81.0,False,"$25,000-49,999",3.0,0,8,2000
2013-11-12 17:03:18.737,36,Current,0.13799,0.0999,0.1099,A,9.0,Employed,Executive,1,180.04,True,"$100,000+",1.0,0,1,5500
2013-11-02 08:24:32.150,36,Current,0.20626,0.1595,0.1695,C,10.0,Employed,Police Officer/Correction Officer,1,498.79,True,"$100,000+",2.0,0,15,14000
2011-12-23 10:29:40.227,36,Current,0.18478,0.1459,0.1559,B,7.0,Employed,Other,1,157.3,True,"$75,000-99,999",1.0,0,8,4500
2013-08-19 13:13:12.683,60,Current,0.21566,0.1814,0.1914,C,7.0,Employed,Analyst,2,390.26,False,"$50,000-74,999",4.0,0,143,15000
2011-08-05 04:15:53.080,36,Current,0.34621,0.2999,0.3099,E,5.0,Full-time,Teacher,1,257.97,False,"$25,000-49,999",2.0,0,41,6000
2011-06-08 11:22:52.170,36,Completed,0.27466999999999997,0.2299,0.2399,D,5.0,Employed,Bus Driver,7,156.91,True,"$25,000-49,999",1.0,0,84,4000
2012-07-03 09:44:05.260,36,Current,0.12427,0.0864,0.0964,A,8.0,Employed,Engineer - Electrical,2,385.18,True,"$75,000-99,999",1.0,0,27,12000
2012-01-07 15:21:40.103,36,Current,0.34998,0.2999,0.3099,E,1.0,Self-employed,Nurse (RN),1,171.98,True,"$100,000+",1.0,0,2,4000
2012-05-07 08:51:54.110,36,Current,0.33973000000000003,0.2899,0.2999,E,1.0,Employed,Doctor,1,127.34,True,"$100,000+",1.0,0,46,3000
2012-06-07 13:10:57.297,60,Current,0.35838000000000003,0.3204,0.3304,E,3.0,Employed,Other,1,136.98,False,"$25,000-49,999",1.0,0,8,4000
2011-12-28 15:36:58.607,36,Completed,0.34731,0.2973,0.3073,E,3.0,Employed,Truck Driver,1,171.41,False,"$25,000-49,999",1.0,0,7,4000
2012-01-05 10:10:35.157,36,Completed,0.2399,0.1924,0.2024,C,4.0,Employed,Other,1,149.14,True,"$50,000-74,999",2.0,0,49,4000
2012-05-24 09:04:29.677,36,Current,0.22741999999999998,0.1802,0.1902,C,5.0,Employed,Clerical,1,476.66,False,"$25,000-49,999",2.0,0,1,13000
2011-09-07 00:47:56.407,36,Current,0.34886999999999996,0.3025,0.3125,HR,1.0,Full-time,Sales - Retail,2,172.56,False,"$1-24,999",1.0,0,9,4000
2013-04-04 06:59:47.850,60,Current,0.28386,0.2479,0.2579,D,10.0,Employed,Accountant/CPA,2,119.27,True,"$25,000-49,999",2.0,0,73,4000
2011-05-11 16:47:42.837,36,Completed,0.10375,0.0729,0.0829,A,7.0,Employed,Computer Programmer,1,786.76,True,"$100,000+",3.0,1,353,25000
2012-12-25 20:46:41.700,60,Completed,0.25133,0.2162,0.2262,C,3.0,Employed,Computer Programmer,20,391.62,False,"$100,000+",1.0,0,147,14000
2014-03-03 07:04:36.157,36,Current,0.09469,0.0709,0.0809,AA,11.0,Employed,Professional,6,172.58,True,"$50,000-74,999",2.0,0,1,5500
2012-02-20 06:24:39.793,36,Current,0.33973000000000003,0.2899,0.2999,E,1.0,Employed,Accountant/CPA,1,148.56,True,"$50,000-74,999",1.0,0,34,3500
2013-11-06 06:34:05.103,36,Current,0.21699000000000002,0.17,0.18,C,4.0,Employed,Computer Programmer,20,542.29,False,"$75,000-99,999",1.0,0,1,15000
2012-09-24 09:06:39.637,36,Current,0.17754,0.1314,0.1414,B,6.0,Employed,Professional,1,239.72,True,"$100,000+",1.0,0,65,7000
2013-07-10 14:02:17.603,60,Current,0.17060999999999998,0.1374,0.1474,B,9.0,Employed,Other,3,236.54,False,"$100,000+",1.0,0,1,10000
2013-05-14 12:58:59.817,60,Current,0.11695,0.0849,0.0949,A,10.0,Employed,Other,1,367.45,True,"$100,000+",4.0,0,1,17500
2013-04-25 00:30:34.267,60,Past Due (1-15 days),0.23462,0.1999,0.2099,C,3.0,Employed,Skilled Labor,2,183.92,False,"$25,000-49,999",1.0,0,79,6800
2011-02-17 07:58:47.080,36,Completed,0.10375,0.0729,0.0829,A,9.0,Full-time,Other,1,69.23,False,"$1-24,999",2.0,0,3,2200
2012-05-31 11:42:10.623,36,Current,0.12427,0.0864,0.0964,A,8.0,Employed,Student - College Graduate Student,6,160.49,False,"$1-24,999",1.0,0,98,5000
2012-05-30 16:31:18.857,36,Chargedoff,0.26681,0.2187,0.2287,D,5.0,Employed,Analyst,1,579.63,False,"$25,000-49,999",1.0,0,17,15000
2013-05-22 10:56:54.603,36,Current,0.14348,0.1053,0.1153,A,8.0,Employed,Professional,2,428.87,False,"$100,000+",1.0,0,200,13000
2012-01-10 19:38:10.120,36,Current,0.11765999999999999,0.0799,0.0899,A,8.0,Employed,Doctor,1,254.36,True,"$100,000+",3.0,0,165,8000
2011-09-14 11:03:10.787,36,Completed,0.27466999999999997,0.2299,0.2399,D,2.0,Self-employed,Analyst,1,274.59,True,"$100,000+",1.0,0,81,7000
2011-10-17 15:35:25.297,36,Defaulted,0.29254,0.2474,0.2574,D,2.0,Retired,Other,1,140.53,True,"$1-24,999",2.0,0,48,3500
2013-10-21 08:31:57.447,36,Current,0.06726,0.0505,0.0605,AA,11.0,Employed,Accountant/CPA,1,548.0,True,"$100,000+",1.0,0,283,18000
2012-01-11 06:06:25.767,36,Past Due (91-120 days),0.34998,0.2999,0.3099,E,1.0,Employed,Other,1,171.98,False,"$1-24,999",1.0,0,90,4000
2011-03-12 07:21:32.413,36,Current,0.20321,0.1599,0.1699,C,8.0,Employed,Student - College Graduate Student,7,238.84,False,"$25,000-49,999",3.0,1,73,6700
2013-05-02 09:16:21.903,36,Current,0.27285,0.2246,0.2346,D,2.0,Other,Other,7,77.9,False,"$50,000-74,999",1.0,0,28,2000
2013-08-15 09:23:01.733,36,Completed,0.27285,0.2246,0.2346,D,2.0,Employed,Administrative Assistant,1,253.17,True,"$25,000-49,999",1.0,0,1,6500
2011-11-30 16:12:38.493,36,Chargedoff,0.25494,0.2071,0.2171,C,4.0,Employed,Construction,1,273.89,False,"$50,000-74,999",1.0,0,125,7200
2009-11-28 09:41:41.533,36,Completed,0.28776999999999997,0.2545,0.2645,D,8.0,Full-time,Skilled Labor,1,218.64,False,"$25,000-49,999",1.0,0,268,7500
2011-03-02 15:17:58.310,36,Completed,0.32576,0.2799,0.2899,E,4.0,Part-time,Administrative Assistant,1,314.25,True,"$1-24,999",1.0,0,47,7500
2013-09-02 07:56:33.910,36,Current,0.30285,0.2539,0.2639,E,7.0,Full-time,Other,1,161.99,True,"$100,000+",3.0,0,43,4000
2010-02-14 06:23:48.887,36,Completed,0.18183,0.15,0.16,C,9.0,Full-time,Other,1,80.86,False,"$25,000-49,999",1.0,0,92,2300
2012-08-15 08:36:15.343,36,Current,0.21025,0.1634,0.1734,C,5.0,Self-employed,Other,20,537.33,False,"$50,000-74,999",2.0,0,174,15000
2009-08-01 15:47:12.130,36,Completed,0.09221,0.0615,0.0715,AA,10.0,Full-time,Executive,7,123.78,False,"$25,000-49,999",1.0,0,185,4000
2012-08-15 14:21:28.703,36,Current,0.12528,0.0874,0.0974,A,8.0,Employed,Other,19,128.58,True,"$75,000-99,999",4.0,1,63,4000
2012-06-03 06:31:50.960,60,Current,0.20705,0.173,0.183,B,6.0,Employed,Analyst,1,383.35,False,"$25,000-49,999",1.0,0,219,15000
2011-01-27 10:58:09.137,36,Completed,0.10578,0.0749,0.0849,A,9.0,Full-time,Professional,1,315.63,False,"$50,000-74,999",1.0,0,118,10000
2012-03-06 13:04:43.513,36,Current,0.22455999999999998,0.1774,0.1874,C,4.0,Employed,Administrative Assistant,15,109.57,False,"$1-24,999",2.0,0,8,3000
2012-09-20 07:47:38.550,60,Current,0.26887,0.2333,0.2433,C,7.0,Employed,Sales - Retail,1,289.6,False,"$25,000-49,999",1.0,0,17,10000
2012-07-11 07:21:34.600,60,Current,0.28704,0.251,0.261,D,2.0,Employed,Administrative Assistant,1,450.0,False,"$1-24,999",1.0,0,217,15000
2011-11-17 03:55:59.457,36,Current,0.19088,0.1519,0.1619,B,7.0,Full-time,Civil Service,1,528.76,True,"$100,000+",1.0,0,27,15000
2011-04-07 20:54:28.603,36,Completed,0.06327,0.0499,0.0599,AA,10.0,Employed,Professional,6,228.13,True,"$100,000+",2.0,0,164,7500
2012-02-07 22:49:06.097,36,Completed,0.17359000000000002,0.1349,0.1449,B,7.0,Employed,Other,2,516.24,True,"$100,000+",2.0,0,286,15000
2011-05-08 11:17:24.633,36,Completed,0.25424,0.2099,0.2199,D,7.0,Employed,Computer Programmer,1,200.47,False,"$50,000-74,999",2.0,1,19,5250
2012-03-19 19:15:57.530,60,Completed,0.35838000000000003,0.3204,0.3304,E,3.0,Employed,Food Service Management,12,136.98,False,"$25,000-49,999",1.0,0,62,4000
2011-02-18 11:40:16.090,36,Completed,0.13109,0.0999,0.1099,B,8.0,Full-time,Police Officer/Correction Officer,7,245.5,True,"$50,000-74,999",1.0,0,154,7500
2010-11-21 06:54:08.670,36,Defaulted,0.31308,0.2675,0.2775,D,7.0,Employed,Professional,1,206.14,False,"$25,000-49,999",1.0,0,98,5000
2012-02-13 16:02:54.723,60,Completed,0.35838000000000003,0.3204,0.3304,E,1.0,Employed,Computer Programmer,1,136.98,False,"$75,000-99,999",2.0,0,17,4000
2013-08-22 14:35:11.420,36,Completed,0.14348,0.1053,0.1153,A,8.0,Employed,Analyst,14,131.96,True,"$75,000-99,999",1.0,0,81,4000
2011-10-19 13:22:26.980,36,Current,0.29254,0.2474,0.2574,D,5.0,Full-time,Sales - Commission,1,381.45,True,"$25,000-49,999",1.0,0,59,9500
2011-08-19 08:18:14.607,60,Current,0.24251999999999999,0.2099,0.2199,C,6.0,Employed,Professional,2,317.55,True,"$25,000-49,999",1.0,0,205,11500
2013-03-03 10:00:54.660,60,Current,0.09959,0.0679,0.0779,AA,10.0,Full-time,Teacher,1,201.76,True,"$50,000-74,999",2.0,0,201,10000
